DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,NR_TURNO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,TP_ABRANGENCIA,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,CD_CARGO,DS_CARGO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,QT_VOTOS_NOMINAIS,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS,QT_VOTOS_LEGENDA,QT_VOTOS_ANULADOS_APU_SEP,NR_LOCAL_VOTACAO
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,96,11,PREFEITO,386,273,113,224,23,26,0,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,18,13,VEREADOR,297,189,108,160,8,6,15,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,125,13,VEREADOR,401,291,110,230,19,20,22,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,75,11,PREFEITO,387,239,148,217,11,11,0,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,64,11,PREFEITO,456,347,109,311,14,22,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,397,13,VEREADOR,377,287,90,228,26,20,13,0,1333
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,370,13,VEREADOR,486,382,104,293,42,19,28,0,1422
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,74,11,PREFEITO,416,291,125,264,13,14,0,0,1112
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,393,11,PREFEITO,395,289,106,248,22,19,0,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,166,11,PREFEITO,336,236,100,206,17,13,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,103,13,VEREADOR,389,267,122,215,23,12,17,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,214,11,PREFEITO,403,295,108,270,11,14,0,0,1279
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,88,13,VEREADOR,344,265,79,226,7,9,23,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,368,11,PREFEITO,462,284,178,261,8,15,0,0,2232
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,129,13,VEREADOR,381,282,99,240,10,16,16,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,622,11,PREFEITO,368,273,95,239,22,12,0,0,2267
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,640,13,VEREADOR,392,275,117,224,15,17,19,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,338,13,VEREADOR,382,279,103,216,23,23,17,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,139,13,VEREADOR,338,209,129,186,7,6,10,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,323,13,VEREADOR,382,275,107,216,21,23,15,0,1589
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,533,13,VEREADOR,332,222,110,178,13,5,26,0,1236
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,10,13,VEREADOR,382,261,121,202,21,17,21,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,3,11,PREFEITO,358,232,126,221,5,6,0,0,1228
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,162,13,VEREADOR,389,286,103,221,15,23,27,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,286,11,PREFEITO,321,217,104,193,10,14,0,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,595,11,PREFEITO,384,271,113,253,5,13,0,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,431,11,PREFEITO,426,321,105,290,15,16,0,0,1481
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,47,11,PREFEITO,281,199,82,181,8,10,0,0,1066
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,184,11,PREFEITO,398,309,89,282,11,16,0,0,1260
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,505,11,PREFEITO,328,214,114,204,5,5,0,0,1236
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,722,13,VEREADOR,445,318,127,266,24,7,21,0,2640
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,246,11,PREFEITO,387,294,93,246,17,31,0,0,1325
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,45,13,VEREADOR,382,284,98,248,13,10,13,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,60,13,VEREADOR,304,215,89,176,8,10,21,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,235,11,PREFEITO,397,327,70,294,21,12,0,0,2011
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,679,13,VEREADOR,401,308,93,261,8,15,24,0,2607
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,153,11,PREFEITO,340,256,84,227,11,18,0,0,1317
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,742,11,PREFEITO,397,315,82,293,9,13,0,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,603,13,VEREADOR,403,305,98,212,38,21,34,0,2283
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,187,11,PREFEITO,406,296,110,250,25,21,0,0,1376
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,425,11,PREFEITO,392,283,109,241,22,20,0,0,1597
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,40,11,PREFEITO,348,250,98,222,14,14,0,0,1058
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,277,11,PREFEITO,362,241,121,216,11,14,0,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,23,13,VEREADOR,270,189,81,157,9,8,15,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,677,13,VEREADOR,348,256,92,184,32,25,15,0,2402
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,675,13,VEREADOR,400,305,95,256,5,25,19,0,2437
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,87,13,VEREADOR,385,266,119,219,15,16,16,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,71,13,VEREADOR,393,235,158,186,21,16,12,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,293,11,PREFEITO,329,237,92,204,19,14,0,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,550,11,PREFEITO,348,258,90,223,16,19,0,0,2402
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,116,13,VEREADOR,382,239,143,204,16,10,9,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,256,13,VEREADOR,432,308,124,270,13,12,13,0,1031
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,88,13,VEREADOR,386,277,109,215,22,18,22,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,190,11,PREFEITO,325,236,89,209,15,12,0,0,1279
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,19,13,VEREADOR,269,181,88,154,7,7,13,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,158,11,PREFEITO,422,323,99,290,12,21,0,0,1252
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,503,13,VEREADOR,415,299,116,248,25,14,12,0,2275
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,273,11,PREFEITO,382,290,92,245,17,28,0,0,1295
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,234,11,PREFEITO,355,275,80,257,7,11,0,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,141,13,VEREADOR,455,341,114,271,21,27,22,0,1317
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,278,11,PREFEITO,347,265,82,238,14,13,0,0,1384
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,162,11,PREFEITO,341,220,121,199,9,12,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,437,11,PREFEITO,413,346,67,286,27,33,0,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,471,11,PREFEITO,388,306,82,264,21,21,0,0,1341
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,389,11,PREFEITO,397,287,110,260,13,14,0,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,136,11,PREFEITO,278,209,69,183,15,11,0,0,1066
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,307,13,VEREADOR,380,273,107,221,24,10,18,0,1589
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,439,13,VEREADOR,397,322,75,261,28,22,11,0,1260
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,65,11,PREFEITO,387,258,129,239,7,12,0,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,731,13,VEREADOR,348,278,70,222,29,12,15,0,2585
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,208,11,PREFEITO,422,308,114,285,12,11,0,0,1279
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,659,11,PREFEITO,340,249,91,215,13,21,0,0,2291
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,195,11,PREFEITO,366,289,77,263,12,14,0,0,2054
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,156,11,PREFEITO,421,323,98,290,9,24,0,0,1252
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,12,11,PREFEITO,379,276,103,244,13,19,0,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,120,13,VEREADOR,380,274,106,230,17,12,15,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,40,13,VEREADOR,348,250,98,209,18,10,13,0,1058
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,413,13,VEREADOR,395,289,106,236,21,18,14,0,1368
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,132,11,PREFEITO,378,262,116,232,14,16,0,0,1210
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,234,13,VEREADOR,355,275,80,236,14,11,14,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,671,13,VEREADOR,393,306,87,242,20,22,22,0,2550
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,475,13,VEREADOR,398,301,97,237,30,17,17,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,144,13,VEREADOR,405,305,100,254,17,17,17,0,2003
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,214,13,VEREADOR,458,356,102,289,38,14,15,0,1333
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,114,13,VEREADOR,385,255,130,209,18,11,17,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,594,13,VEREADOR,389,267,122,225,9,9,24,0,2453
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,727,11,PREFEITO,400,310,90,289,10,11,0,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,160,13,VEREADOR,268,165,103,137,8,10,10,0,1228
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,197,13,VEREADOR,441,340,101,276,25,12,27,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,249,11,PREFEITO,351,279,72,238,20,21,0,0,1031
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,692,13,VEREADOR,399,306,93,253,13,11,29,0,2607
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,154,13,VEREADOR,265,173,92,151,7,5,10,0,1228
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,90,13,VEREADOR,387,290,97,228,18,16,28,0,1139
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,715,11,PREFEITO,363,288,75,261,16,11,0,0,2402
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,257,13,VEREADOR,403,315,88,252,26,20,17,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,285,13,VEREADOR,372,300,72,248,23,19,10,0,1295
