OBJECTID,Codigo_Municipio,Nome_municipio,Pop_Total,Total_Respiradores,Respiradores_100mil_hab_Ind,Respiradores_SUS_100mil_hab_Ind,Total_SUS_Respiradores,Shape__Area,Shape__Length,P_Respiradores_SUS
2889,4114203,Mandaguari,34400,3,8.72093023255814,0,0,0.0296820229847299,1.51410409187235,0
2890,4114302,Mandirituba,26869,1,3.7217611373702,3.7217611373702,1,0.0341406954682952,1.39178214355596,100
2891,3528601,Manduri,9846,2,20.3128173877717,20.3128173877717,2,0.0201804401211803,0.682481125398695,100
2892,4114351,Manfrinópolis,2571,0,0,0,0,0.0195267544968374,0.947646056096089,0
2893,3139300,Manga,18407,1,5.43271581463574,5.43271581463574,1,0.163617788969816,2.65105626687791,100
2894,3302601,Mangaratiba,44468,4,8.99523252676082,8.99523252676082,4,0.0317424691097585,2.12817826159902,100
2895,4114401,Mangueirinha,16714,1,5.98300825655139,5.98300825655139,1,0.0951830555958395,2.46743060494558,100
2896,3139409,Manhuaçu,90229,24,26.5989870219109,23.2741136441721,21,0.0543022139536333,1.44001343163895,87.5
2897,3139508,Manhumirim,22707,8,35.2314264323777,35.2314264323777,8,0.0158221591736947,0.729608874726039,100
2898,1302702,Manicoré,55751,0,0,0,0,3.95014423921228,19.479550245517,0
2899,2205904,Manoel Emídio,5349,0,0,0,0,0.132849970667223,2.01439097969599,0
2900,4114500,Manoel Ribas,13502,0,0,0,0,0.0508692379651166,1.42410931520248,0
2901,1200344,Manoel Urbano,9459,0,0,0,0,0.875282787276944,7.52667359644091,0
2902,4311759,Manoel Viana,7299,0,0,0,0,0.129300258748117,2.51378573466835,0
2903,2920403,Manoel Vitorino,13240,0,0,0,0,0.184245969579308,2.4948605971899,0
2904,2920452,Mansidão,13643,0,0,0,0,0.25904015812165,3.43784676345348,0
2905,3139607,Mantena,27644,3,10.8522645058602,10.8522645058602,3,0.0586834373183365,1.57286442484912,100
2906,3203304,Mantenópolis,15350,1,6.51465798045603,6.51465798045603,1,0.0275576886585895,0.946881847554163,100
2907,4311775,Maquiné,6714,0,0,0,0,0.0579047810276734,1.9015788653383,0
2908,3139805,Mar de Espanha,12814,2,15.6079288278445,15.6079288278445,2,0.032471563256081,1.22337081141512,100
2909,2704906,Mar Vermelho,3514,0,0,0,0,0.00755354215820603,0.39845199638599,0
2910,5212808,Mara Rosa,9503,0,0,0,0,0.141207019060516,3.41641384748102,0
2911,1302801,Maraã,18224,0,0,0,0,1.36860837971114,11.2881492648698,0
2912,1504208,Marabá,279349,64,22.9104095593684,18.6147077669868,52,1.23482307076442,10.3224540792414,81.25
2913,3528700,Marabá Paulista,5853,0,0,0,0,0.0804890795610618,1.72093031259377,0
2914,2106326,Maracaçumé,21395,0,0,0,0,0.0516856813935505,1.36190734945121,0
2915,3528809,Maracaí,14002,1,7.14183688044565,7.14183688044565,1,0.046871523525283,1.721141221407,100
2916,4210407,Maracajá,7293,0,0,0,0,0.00577631581211335,0.442021867775897,0
2917,5005400,Maracaju,47083,5,10.6195442091625,10.6195442091625,5,0.462039570126421,8.98942000448758,100
2918,1504307,Maracanã,29473,0,0,0,0,0.0695216374227297,1.62557088662274,0
2919,2307650,Maracanaú,227886,23,10.0927656810862,10.0927656810862,23,0.00868353697396174,0.680037185258514,100
2920,2920502,Maracás,20834,3,14.3995392147451,14.3995392147451,3,0.201477764043034,2.49065239686823,100
2921,2704500,Maragogi,32704,2,6.11545988258317,6.11545988258317,2,0.0274918287514083,0.738692792728423,100
2922,2920601,Maragogipe,44677,3,6.71486447165208,6.71486447165208,3,0.0364847667119932,1.33161497813641,100
2923,2609204,Maraial,11345,0,0,0,0,0.0164268745165543,0.636941405326907,0
2924,2106359,Marajá do Sena,7792,0,0,0,0,0.114322653024885,1.99628775008224,0
2925,2307700,Maranguape,128978,1,0.775326024593342,0.775326024593342,1,0.0481176479918872,1.31212832193202,100
2926,2106375,Maranhãozinho,16265,0,0,0,0,0.0618738218759773,1.61906009313585,0
2927,1504406,Marapanim,28336,0,0,0,0,0.064673742664322,1.7036108827258,0
2928,3528858,Marapoama,3031,0,0,0,0,0.00968220369850314,0.529182162073491,0
2929,4311791,Maratá,2691,1,37.1609067261241,37.1609067261241,1,0.00764817799267803,0.452619010346444,100
2930,3203320,Marataízes,38499,0,0,0,0,0.0113187362675831,0.622751432836243,0
2931,4311809,Marau,44161,8,18.1155318040805,18.1155318040805,8,0.0598159827346763,2.30718500002842,100
2932,2920700,Maraú,20570,0,0,0,0,0.0710248368904445,1.82411188882967,0
2933,2704609,Maravilha,9163,0,0,0,0,0.0273477404763014,0.92800186135651,0
2934,4210506,Maravilha,25762,13,50.461920658334,50.461920658334,13,0.0155420800988395,0.726953512854428,100
2935,3139706,Maravilhas,7976,0,0,0,0,0.0225127255895927,1.06901443842641,0
2936,2509057,Marcação,8558,0,0,0,0,0.0100818846940314,0.468485235416917,0
2937,5105580,Marcelândia,10499,3,28.5741499190399,28.5741499190399,3,1.01490841102532,5.46341563763005,100
2938,4311908,Marcelino Ramos,4402,2,45.4338936846888,45.4338936846888,2,0.0209795267378468,1.34596787021143,100
2939,2407302,Marcelino Vieira,8347,0,0,0,0,0.0282508076445396,0.70959820474098,0
2940,2920809,Marcionílio Souza,10406,0,0,0,0,0.0916533403838002,1.6027112905322,0
2941,2307809,Marco,27361,0,0,0,0,0.0467139792555287,1.54652064822012,0
2942,2205953,Marcolândia,8492,1,11.7757889778615,11.7757889778615,1,0.0114653042065243,0.474085284097493,100
2943,2206001,Marcos Parente,4549,0,0,0,0,0.0554448130472451,1.14420115311372,0
2944,4114609,Marechal Cândido Rondon,52944,8,15.1103052281656,1.8887881535207,1,0.0666649131366057,1.93026632068092,12.5
2945,2704708,Marechal Deodoro,51901,1,1.92674514941909,1.92674514941909,1,0.0273656030604172,0.846116301830499,100
2946,3203346,Marechal Floriano,16694,2,11.9803522223553,11.9803522223553,2,0.0247105414926523,1.15870893838684,100
2947,1200351,Marechal Thaumaturgo,18867,0,0,0,0,0.673750133519775,4.60489796896703,0
2948,4210555,Marema,1797,0,0,0,0,0.00944701440903373,0.619435942113787,0
2949,2509107,Mari,21837,0,0,0,0,0.0126708043427044,0.493312172046299,0
2950,3139904,Maria da Fé,14095,1,7.09471443774388,7.09471443774388,1,0.0177845336990003,0.999455113296073,100
2951,4114708,Maria Helena,5677,0,0,0,0,0.0430084650635081,0.960891159785413,0
2952,4114807,Marialva,35496,1,2.81721884155961,2.81721884155961,1,0.0420493814461906,2.13468161147299,100
2953,3140001,Mariana,60724,3,4.94038600882682,4.94038600882682,3,0.103295971107173,2.24281737116892,100
2954,4311981,Mariana Pimentel,3885,0,0,0,0,0.0316806864317414,1.13032436624946,0
2955,4312005,Mariano Moro,2031,0,0,0,0,0.0090267188644475,0.58231354642127,0
2956,1712504,Marianópolis do Tocantins,5175,2,38.6473429951691,38.6473429951691,2,0.17234824894112,2.62037438981477,100
2957,3528908,Mariápolis,4084,0,0,0,0,0.0162897983417452,0.694158617265868,0
2958,2704807,Maribondo,13264,0,0,0,0,0.0148326553673712,0.687671101715235,0
2959,3302700,Maricá,161207,17,10.5454477783223,7.44384549058043,12,0.0318637528810086,1.03441022156378,70.5882352941177
2960,3140100,Marilac,4115,0,0,0,0,0.0135860431024639,0.815033305539214,0
2961,3203353,Marilândia,12833,0,0,0,0,0.0265823732710828,1.03116163304095,0
2962,4114906,Marilândia do Sul,8836,0,0,0,0,0.0340525348077563,1.79453578616811,0
2963,4115002,Marilena,7076,0,0,0,0,0.0204264050771599,0.698530452494088,0
2964,3529005,Marília,238882,118,49.3967733022999,44.7919893503906,107,0.102495589689738,2.31161274922476,90.6779661016949
2965,4115101,Mariluz,10345,0,0,0,0,0.0384519139300892,1.25393960666019,0
2966,4115200,Maringá,423666,294,69.3942870091062,37.7655983723027,160,0.0430202813187179,1.35375234427318,54.421768707483
2967,3529104,Marinópolis,2112,0,0,0,0,0.00673829280788141,0.405736186154409,0
2968,3140159,Mário Campos,15416,0,0,0,0,0.00303958321268283,0.275547746190892,0
2969,4115309,Mariópolis,6610,0,0,0,0,0.0208275503999857,0.803018129719732,0
2970,4115358,Maripá,5603,2,35.6951633053721,35.6951633053721,2,0.0252679481429823,0.837617629265664,100
2971,3140209,Maripá de Minas,2973,0,0,0,0,0.00674962296983495,0.47795380612806,0
2972,1504422,Marituba,131521,20,15.2066970293717,15.2066970293717,20,0.00839813372890319,0.45709977601246,100
2973,2509156,Marizópolis,6617,0,0,0,0,0.00520362806113894,0.329457210197014,0
2974,3140308,Marliéria,4039,0,0,0,0,0.0470290452392987,1.33787982566135,0
2975,4115408,Marmeleiro,14367,0,0,0,0,0.0349970902281029,1.31869729233957,0
2976,3140407,Marmelópolis,2755,0,0,0,0,0.00946724139538446,0.518078661011108,0
2977,4312054,Marques de Souza,4009,2,49.8877525567473,49.8877525567473,2,0.0116226898175,0.93595737142198,100
2978,4115457,Marquinho,4405,0,0,0,0,0.0456105694984217,2.40468926503373,0
2979,3140506,Martinho Campos,13388,2,14.9387511204063,14.9387511204063,2,0.0910349746117163,1.78986027371873,100
2980,2307908,Martinópole,11233,0,0,0,0,0.024324049310124,0.713288010816793,0
2981,3529203,Martinópolis,26461,2,7.55829333736442,7.55829333736442,2,0.109763788154851,2.1671779127868,100
2982,2407401,Martins,8725,0,0,0,0,0.0138431800993146,0.785255819849332,0
2983,3140530,Martins Soares,8417,0,0,0,0,0.00979303705770462,0.475353504389112,0
2984,2804003,Maruim,17213,0,0,0,0,0.00789743531095155,0.443256297039909,0
2985,4115507,Marumbi,4679,0,0,0,0,0.0184637046066882,1.13573460380212,0
2986,5212907,Marzagão,2236,0,0,0,0,0.018974358710409,0.74865841492729,0
2987,2920908,Mascote,13822,0,0,0,0,0.0660448329845735,1.78370421468921,0
2988,2308005,Massapê,38737,0,0,0,0,0.0461125843344377,1.06873367681089,0
2989,2206050,Massapê do Piauí,6441,0,0,0,0,0.0434240560946932,0.901093263574791,0
2990,2509206,Massaranduba,13918,0,0,0,0,0.0168616614694628,0.609254634809518,0
2991,4210605,Massaranduba,16916,0,0,0,0,0.0339043774373522,1.18863919849136,0
2992,4312104,Mata,4823,0,0,0,0,0.0290283136696416,0.986203682630493,0
2993,2921005,Mata de São João,46583,3,6.44011763948221,6.44011763948221,3,0.0502507536179166,2.12247100035536,100
2994,2705002,Mata Grande,25216,0,0,0,0,0.0752248600752807,1.46333140542122,0
2995,2106409,Mata Roma,16829,0,0,0,0,0.0446403670613336,1.14901488863773,0
2996,3140555,Mata Verde,8586,0,0,0,0,0.0191886936858623,0.892985166171891,0
2997,3529302,Matão,83170,34,40.8801250450884,39.6777684261152,33,0.0457840122488733,1.23625758937493,97.0588235294118
2998,2509305,Mataraca,8434,0,0,0,0,0.0150595058350831,0.611934421959333,0
2999,1712702,Mateiros,2684,0,0,0,0,0.799770192192995,6.14147663585199,0
3000,4115606,Matelândia,17943,1,5.57320403499972,5.57320403499972,1,0.0573709113666609,2.10660341623059,100
3001,3140605,Materlândia,4459,0,0,0,0,0.0239947893214207,1.16083003040361,0
3002,3140704,Mateus Leme,31086,2,6.43376439554784,6.43376439554784,2,0.0260195846781244,0.866008809344837,100
3003,3171501,Mathias Lobato,3203,0,0,0,0,0.0147495546418099,0.71453587768048,0
3004,3140803,Matias Barbosa,14468,3,20.7354160906829,20.7354160906829,3,0.0137243365145423,0.679179755505123,100
3005,3140852,Matias Cardoso,11157,0,0,0,0,0.162998758775473,2.39669660606711,0
3006,2206100,Matias Olímpio,10936,0,0,0,0,0.0184283892590997,0.569861187420304,0
3007,2921054,Matina,12201,0,0,0,0,0.0646532944892328,1.17131463397091,0
3008,2106508,Matinha,23370,0,0,0,0,0.0332518688446299,1.3998468339385,0
3009,2509339,Matinhas,4500,0,0,0,0,0.00312060612000664,0.35543257089043,0
3010,4115705,Matinhos,34720,1,2.88018433179723,2.88018433179723,1,0.0105943347759876,0.664629092037825,100
3011,3140902,Matipó,18908,3,15.8662999788449,15.8662999788449,3,0.0230909581386527,0.883079610883461,100
3012,4312138,Mato Castelhano,2540,0,0,0,0,0.0219231829371438,0.923059987682678,0
3013,2509370,Mato Grosso,2908,0,0,0,0,0.00682876504708929,0.447906920962704,0
3014,4312153,Mato Leitão,4515,0,0,0,0,0.00436611707391421,0.327724840377018,0
3015,4312179,Mato Queimado,1648,0,0,0,0,0.0104810644708095,0.681143560383246,0
3016,4115739,Mato Rico,3272,0,0,0,0,0.035198061279516,1.5348808195358,0
3017,3141009,Mato Verde,12459,1,8.02632635042941,8.02632635042941,1,0.0397616105276484,1.25383713600533,100
3018,2106607,Matões,33782,2,5.92031259250488,5.92031259250488,2,0.171947141628294,2.27120177499928,100
3019,2106631,Matões do Norte,16745,8,47.7754553598089,47.7754553598089,8,0.0646933728832835,1.31644134445224,100
3020,4210704,Matos Costa,2520,0,0,0,0,0.0392025973665113,1.31046408872751,0
3021,3141108,Matozinhos,37820,2,5.28820729772607,5.28820729772607,2,0.0217132930860657,1.15758438556042,100
3022,5212956,Matrinchã,4351,0,0,0,0,0.0968801720356396,2.82421400328995,0
3023,2705101,Matriz de Camaragibe,24642,0,0,0,0,0.019603896275953,0.806251470553162,0
3024,5105606,Matupá,16566,3,18.1093806591815,18.1093806591815,3,0.430390310047869,6.28345795933823,100
3025,2509396,Maturéia,6569,0,0,0,0,0.00685266054173894,0.418833721335185,0
3026,3141207,Matutina,3749,0,0,0,0,0.0224157698403928,1.03680625382684,0
3027,3529401,Mauá,472912,86,18.1852014751159,8.66968907534594,41,0.00547950558166121,0.493644008845734,47.6744186046512
3028,4115754,Mauá da Serra,10601,1,9.43307235166494,9.43307235166494,1,0.00960539967002205,0.770385513200596,100
3029,1302900,Maués,63905,5,7.82411391909866,7.82411391909866,5,3.26139982375885,14.5033209235573,100
3030,5213004,Maurilândia,14080,0,0,0,0,0.033252603522385,1.02539446733658,0
3031,1712801,Maurilândia do Tocantins,3426,0,0,0,0,0.0602884961842562,1.18535279868186,0
3032,2308104,Mauriti,47962,1,2.08498394562362,2.08498394562362,1,0.0859580336363877,1.34358107489108,100
3033,2407500,Maxaranguape,12371,0,0,0,0,0.0107155033841195,0.784805906062879,0
3034,4312203,Maximiliano de Almeida,4377,1,22.8466986520448,22.8466986520448,1,0.0190539593058929,1.05420425598663,100
3035,1600402,Mazagão,21632,0,0,0,0,1.08010096640654,7.49547397607375,0
3036,3141306,Medeiros,3802,0,0,0,0,0.0816904222178323,2.04597972629553,0
3037,2921104,Medeiros Neto,22688,1,4.40761636107193,4.40761636107193,1,0.111520872179938,1.98199222319039,100
3038,4115804,Medianeira,46198,21,45.4565132689727,43.2919173990216,20,0.0294590398799528,0.906219214910604,95.2380952380952
3039,1504455,Medicilândia,31597,0,0,0,0,0.673082596576663,4.57744284983616,0
3040,3141405,Medina,20820,1,4.8030739673391,4.8030739673391,1,0.121393596060614,2.436896669212,100
3041,4210803,Meleiro,7015,0,0,0,0,0.0172946381011343,0.862864204047626,0
3042,1504505,Melgaço,27654,1,3.61611340131627,3.61611340131627,1,0.550549614609366,4.99169044681382,100
3043,3302809,Mendes,18614,1,5.37230041903943,0,0,0.00836710546218455,0.534522977527173,0
3044,3141504,Mendes Pimentel,6446,0,0,0,0,0.0261562675338496,0.964020064766569,0
3045,3529500,Mendonça,5490,0,0,0,0,0.0169746233818842,0.860968589422303,0
3046,4115853,Mercedes,5536,1,18.0635838150289,18.0635838150289,1,0.0178825738689739,0.785888966878435,100
3047,3141603,Mercês,10739,0,0,0,0,0.0302922427495105,1.00847191397074,0
3048,3529609,Meridiano,3836,0,0,0,0,0.0197472054298373,0.857420487437898,0
3049,2308203,Meruoca,15057,1,6.6414292355715,6.6414292355715,1,0.012196719427422,0.622185935170019,100
3050,3529658,Mesópolis,1908,0,0,0,0,0.0128268210755209,0.553999021307572,0
3051,3141702,Mesquita,5605,0,0,0,0,0.0236243293533107,0.837113920896661,0
3052,3302858,Mesquita,176103,35,19.8747324009245,8.51774245753905,15,0.00364904718884418,0.297781347201424,42.8571428571429
3053,2705200,Messias,17856,0,0,0,0,0.00939550716762483,0.446362526957507,0
3054,2407609,Messias Targino,4601,0,0,0,0,0.0110356072568578,0.635235181678003,0
3055,2206209,Miguel Alves,33760,1,2.96208530805687,2.96208530805687,1,0.1135292541518,1.50685696320439,100
3056,2921203,Miguel Calmon,26023,1,3.84275448641586,3.84275448641586,1,0.132514500722294,1.9618251034992,100
3057,2206308,Miguel Leão,1246,0,0,0,0,0.00763405018037133,0.783754024989846,0
3058,3302908,Miguel Pereira,25538,3,11.7472002506069,11.7472002506069,3,0.0252708207000296,1.21663103310689,100
3059,3529708,Miguelópolis,22226,2,8.99847026005579,8.99847026005579,2,0.0709368733589599,2.17317767502339,100
3060,2308302,Milagres,27512,1,3.63477755161384,3.63477755161384,1,0.0495550077315556,1.24468658304231,100
3061,2921302,Milagres,10950,1,9.1324200913242,9.1324200913242,1,0.0350111148035523,1.06079058833556,100
3062,2106672,Milagres do Maranhão,8464,0,0,0,0,0.0516598159123305,1.16615904412573,0
3063,2308351,Milhã,13155,1,7.60167236792094,7.60167236792094,1,0.041003715741482,1.0467769112558,100
3064,2206357,Milton Brandão,6613,0,0,0,0,0.106705100847947,1.54855849554383,0
3065,5213053,Mimoso de Goiás,2597,0,0,0,0,0.11655351832519,2.26895035620619,0
3066,3203403,Mimoso do Sul,26153,2,7.64730623637824,7.64730623637824,2,0.0755732422965707,2.19558760143723,100
3067,5213087,Minaçu,29070,8,27.5197798417613,17.1998624011008,5,0.238838081546248,3.55289596168337,62.5
3068,2705309,Minador do Negrão,5329,0,0,0,0,0.0137942239462916,0.489250802851985,0
3069,4312252,Minas do Leão,8075,0,0,0,0,0.0397030080947616,0.992874498726899,0
3070,3141801,Minas Novas,31484,2,6.35243298183204,6.35243298183204,2,0.154085589542944,2.3121357902306,100
3071,3141900,Minduri,3894,1,25.6805341551104,25.6805341551104,1,0.0191780416521965,0.835318353269958,100
3072,5213103,Mineiros,66801,10,14.9698357809015,8.98190146854089,6,0.7695771159419,9.79773696826754,60
3073,3529807,Mineiros do Tietê,12908,1,7.74713356058258,7.74713356058258,1,0.0187097603459279,0.66117202538029,100
3074,1101203,Ministro Andreazza,9660,0,0,0,0,0.066053535181652,1.31585807059217,0
3075,3530003,Mira Estrela,3086,0,0,0,0,0.0187106477158636,0.591140421168996,0
3076,3142007,Mirabela,13589,1,7.35889322245934,7.35889322245934,1,0.0611435704235532,1.39405569254833,100
3077,3529906,Miracatu,19779,1,5.05586733404115,5.05586733404115,1,0.0889965993690112,1.9968579435083,100
3078,3303005,Miracema,27174,7,25.7599175682638,11.039964672113,3,0.026412098633557,0.828705714319732,42.8571428571429
3079,1713205,Miracema do Tocantins,18248,3,16.4401578255151,16.4401578255151,3,0.21886595145719,3.42253634553537,100
3080,2106706,Mirador,21015,0,0,0,0,0.696559518777605,5.23772506461701,0
3081,4115903,Mirador,2213,0,0,0,0,0.0195560534590413,0.755638920844736,0
3082,3142106,Miradouro,10754,0,0,0,0,0.0261809570346827,0.99185142247137,0
3083,4312302,Miraguaí,4925,0,0,0,0,0.0119113265043325,0.59201956485438,0
3084,3142205,Miraí,15014,0,0,0,0,0.0278866862269638,1.022294817181,0
3085,2308377,Miraíma,13818,0,0,0,0,0.0569724410847101,1.35579111753669,0
3086,5005608,Miranda,28013,0,0,0,0,0.472987995372023,4.93494802142976,0
3087,2106755,Miranda do Norte,28381,0,0,0,0,0.0277628012211721,0.833648263561675,0
3088,2609303,Mirandiba,15390,0,0,0,0,0.067418206973457,1.2675257871275,0
3089,3530102,Mirandópolis,29564,10,33.8249222026789,33.8249222026789,10,0.0797639325695627,1.75402936554656,100
3090,2921401,Mirangaba,18338,0,0,0,0,0.144804256855906,2.22428269642021,0
3091,1713304,Miranorte,13434,0,0,0,0,0.0849239964388744,1.79235827581874,0
3092,2921450,Mirante,8641,1,11.5727346371948,11.5727346371948,1,0.0981951907801886,2.04153404468312,100
3093,1101302,Mirante da Serra,10947,0,0,0,0,0.098619203577698,1.9705069067739,0
3094,3530201,Mirante do Paranapanema,18259,0,0,0,0,0.108616142043616,1.83427211840957,0
3095,4116000,Miraselva,1806,1,55.3709856035437,55.3709856035437,1,0.00795125889669634,0.428850594385115,100
3096,3530300,Mirassol,59824,6,10.0294196309174,5.01470981545868,3,0.0211058174882055,0.86161184297857,50
3097,5105622,Mirassol d'Oeste,27739,2,7.21006525109052,3.60503262554526,1,0.0910437891248534,1.9650923496624,50
3098,3530409,Mirassolândia,4871,0,0,0,0,0.0143936669787763,0.584688348948613,0
3099,3142254,Miravânia,4888,0,0,0,0,0.0505412136241716,1.14129566486005,0
3100,4210852,Mirim Doce,2309,0,0,0,0,0.0305762629444644,1.2079492300429,0
3101,2106805,Mirinzal,14962,1,6.68359844940516,6.68359844940516,1,0.0559086581302353,1.33670265239176,100
3102,4116059,Missal,10702,0,0,0,0,0.0290316081938045,1.15065378093533,0
3103,2308401,Missão Velha,35393,1,2.82541745542904,2.82541745542904,1,0.0528760286937313,1.19752356558778,100
3104,1504604,Mocajuba,31136,0,0,0,0,0.0708148094118073,1.99254956279869,0
3105,3530508,Mococa,68885,19,27.5822022210931,27.5822022210931,19,0.0745099246318546,2.02329298767626,100
3106,4210902,Modelo,4209,3,71.2758374910905,71.2758374910905,3,0.00826795552097792,0.593526792159784,100
